Link,Car Name,Price,City,Registered In,Mileage,Fuel Type,Engine,Transmission
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=66,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 33.25lacs,Lahore,2015,"140,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=66,Suzuki Baleno  2005 JXR for Sale,PKR 9lacs,Karachi,2005,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=66,Honda City 5th (GM2) Generation 2015 Aspire Prosmatec 1.3 i-VTEC for Sale,PKR 36.25lacs,Lahore,2015,"63,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=66,Suzuki Swift  2010 DLX 1.3 for Sale,PKR 16.5lacs,Lahore,2010,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Belta  2006 G 1.3 for Sale,PKR 18lacs,Karachi,2006,"80,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 26.5lacs,Karachi,2012,"150,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla 8th (E110) Generation 1996 XE for Sale,PKR 12lacs,Lahore,1996,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Volkswagen Beetle  1969  for Sale,PKR 5.1lacs,Karachi,1969,"1,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Honda City 5th (GM2) Generation 2009 1.3 i-VTEC for Sale,PKR 24.95lacs,Lahore,2009,"99,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Yaris Sedan  2020 ATIV CVT 1.3 for Sale,PKR 41.95lacs,Karachi,2020,"27,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 37.75lacs,Lahore,2018,"67,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 34lacs,Lahore,2016,"94,325 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,PKR 47lacs,Lahore,2018,"79,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Honda City  2005 i-DSI for Sale,PKR 15.5lacs,Lahore,2005,"199,999 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Honda City  2006 i-DSI for Sale,PKR 30lacs,Lahore,2006,"51,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla  2018 GLi 1.3 VVTi for Sale,PKR 42.5lacs,Lahore,2018,"108,168 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla  2009 XLi VVTi for Sale,PKR 20lacs,Karachi,2009,"10,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Honda City  2001 EXi for Sale,PKR 12.8lacs,Lahore,2001,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Honda City  2006 i-DSI for Sale,PKR 19.25lacs,Islamabad,2006,"128,595 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla  2011 GLi 1.3 VVTi for Sale,PKR 28.5lacs,Islamabad,2011,"165,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,FAW V2  2016  for Sale,PKR 15.5lacs,Lahore,2016,"109,600 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 34lacs,Lahore,2015,"145,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Honda City 5th (GM2) Generation 2016 Aspire 1.3 i-VTEC for Sale,PKR 31.5lacs,Lahore,2016,"230,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,PKR 43lacs,Karachi,2018,"50,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Yaris Sedan  2021 ATIV CVT 1.3 for Sale,PKR 40.7lacs,Lahore,2021,"118,405 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla  2008 XLi for Sale,PKR 30lacs,Karachi,2008,"86,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Suzuki Baleno  2003 JXR for Sale,PKR 10.85lacs,Lahore,2003,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 42lacs,Islamabad,2017,"120,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=67,Suzuki Liana  2006 RXi for Sale,PKR 12.95lacs,Lahore,2006,"159,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla 8th (E110) Generation 1998 GL for Sale,PKR 15.35lacs,Karachi,1998,"98,523 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla  2007 XLi for Sale,PKR 22lacs,Karachi,2007,"128,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2010 1.3 i-VTEC Prosmatec for Sale,PKR 25.75lacs,Karachi,2010,"90,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2022  for Sale,PKR 10.7lacs,Lahore,2022,"190,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2016 1.3 i-VTEC for Sale,PKR 31.5lacs,Karachi,2016,"101,200 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 37.5lacs,Lahore,2015,"122,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla 9th (E120) Generation 2005 XLi for Sale,PKR 15.5lacs,Islamabad,2005,"15,121 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Suzuki Swift  2016 DLX Automatic 1.3 for Sale,PKR 23lacs,Karachi,2016,"89,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla  2020 XLi VVTi for Sale,PKR 38.1lacs,Karachi,2020,"81,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 39lacs,Lahore,2016,"119,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Suzuki Liana  2007 LXi Sport for Sale,PKR 14.95lacs,Islamabad,2007,"183,500 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2007 i-DSI for Sale,PKR 21lacs,Islamabad,2007,"250,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2003 EXi for Sale,PKR 10lacs,Karachi,2003,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2006 i-DSI for Sale,PKR 17.9lacs,Lahore,2006,"155,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2015 1.3 i-VTEC Prosmatec for Sale,PKR 35lacs,Islamabad,2015,"75,886 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 44.95lacs,Lahore,2019,"72,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla  2011 GLi 1.3 VVTi for Sale,PKR 29.5lacs,Islamabad,2011,"136,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Proton Saga  2021 1.3L Standard M/T for Sale9.1/10,PKR 25lacs,Islamabad,2021,"75,238 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 38.5lacs,Lahore,2017,"170,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Suzuki Swift  2014 DLX Automatic 1.3 for Sale,PKR 24.9lacs,Islamabad,2014,"90,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla 8th (E110) Generation 1996 XE for Sale,PKR 12.5lacs,Lahore,1996,"250,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2010  for Sale,PKR 24lacs,Lahore,2010,"108,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2002 EXi S for Sale,PKR 10.5lacs,Karachi,2002,"140,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Honda City  2019 1.3 i-VTEC for Sale,PKR 38.5lacs,Islamabad,2019,"86,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=68,Toyota Corolla  2013 XLi VVTi for Sale,PKR 27.9lacs,Lahore,2013,"270,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Honda City 5th (GM2) Generation 2021 1.3 i-VTEC Prosmatec for Sale,PKR 43lacs,Islamabad,2021,"60,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Suzuki Baleno  2003 JXR for Sale,PKR 12lacs,Islamabad,2003,"150,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  1986  for Sale,PKR 5.2lacs,Islamabad,1986,100 km,Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Honda City  2004 i-DSI Vario for Sale,PKR 18.5lacs,Karachi,2004,"50,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Mitsubishi Lancer  2005 GLX 1.3 for Sale,PKR 12.9lacs,Lahore,2005,"176,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Honda City  2002 EXi for Sale,PKR 13lacs,Lahore,2002,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Honda City 5th (GM2) Generation 2012 Aspire 1.3 i-VTEC for Sale,PKR 28.75lacs,Lahore,2012,"99,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Suzuki Baleno  2005 JXR for Sale,PKR 12.75lacs,Islamabad,2005,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2011 XLi VVTi for Sale,PKR 32.5lacs,Islamabad,2011,"68,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 33.1lacs,Lahore,2016,"160,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2015 XLi VVTi for Sale,PKR 29lacs,Lahore,2015,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Passo  2007 G 1.3 for Sale,PKR 21lacs,Islamabad,2007,"118,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2015 XLi VVTi for Sale,PKR 35.8lacs,Islamabad,2015,"110,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  1996 XE for Sale,PKR 14lacs,Islamabad,1996,"250,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 45lacs,Islamabad,2017,"150,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2012 XLi VVTi for Sale,PKR 24.5lacs,Karachi,2012,"118,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 48.48lacs,Lahore,2019,"93,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Honda City  2017 1.5 i-VTEC for Sale,PKR 34.4lacs,Islamabad,2017,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2009 XLi VVTi for Sale,PKR 20lacs,Karachi,2009,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Suzuki Margalla  1997  for Sale,PKR 6.35lacs,Islamabad,1997,900 km,Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2009 GLi 1.3 VVTi for Sale,PKR 26lacs,Islamabad,2009,"171,500 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,FAW V2  2020 VCT-i for Sale,PKR 16.55lacs,Karachi,2020,"99,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec for Sale,PKR 36.25lacs,Karachi,2019,"780,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Suzuki Liana  2006 RXi for Sale,PKR 12.5lacs,Karachi,2006,"95,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=69,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 49.2lacs,Islamabad,2019,"56,800 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Corolla  2015 XLi VVTi for Sale,PKR 34.2lacs,Islamabad,2015,"165,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Honda City 5th (GM2) Generation 2016 Aspire 1.3 i-VTEC for Sale,PKR 31.25lacs,Lahore,2016,"110,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Changan Alsvin  2021 1.3L MT Comfort for Sale,PKR 33lacs,Karachi,2021,"40,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Honda City  2004 i-DSI Vario for Sale,PKR 19.5lacs,Lahore,2004,"170,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec for Sale,PKR 40.5lacs,Lahore,2019,"63,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 23.5lacs,Karachi,2012,"285,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Honda City  2019 1.3 i-VTEC Prosmatec for Sale,PKR 39.5lacs,Islamabad,2019,"69,300 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Proton Saga  2022 1.3L Ace A/T for Sale,PKR 28.75lacs,Islamabad,2022,"55,100 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Suzuki Swift  2017 DLX 1.3 Navigation  for Sale,PKR 27.95lacs,Islamabad,2017,"44,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 29lacs,Lahore,2012,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Suzuki Baleno  2004 JXR for Sale,PKR 10.5lacs,Lahore,2004,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Suzuki Liana  2009 RXi (CNG) for Sale,PKR 12.75lacs,Karachi,2009,"92,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 26.2lacs,Karachi,2013,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Corolla 9th (E120) Generation 2004 XLi for Sale,PKR 17.5lacs,Karachi,2004,"120,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Suzuki Baleno  2003 JXR for Sale,PKR 7.05lacs,Karachi,2003,"120,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Yaris Sedan  2023 ATIV CVT 1.3 for Sale,PKR 48.85lacs,Lahore,2023,"85,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec for Sale,PKR 36.75lacs,Lahore,2019,"98,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 28.75lacs,Islamabad,2016,"257,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,PKR 49.9lacs,Lahore,2025,"5,100 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Suzuki Swift  2020 DLX 1.3 Navigation  for Sale,PKR 26.5lacs,Lahore,2020,"47,510 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Suzuki Swift  2011 DLX 1.3 for Sale,PKR 21.5lacs,Islamabad,2011,"168,703 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Yaris Sedan  2021 GLI CVT 1.3 for Sale,PKR 42.15lacs,Lahore,2021,"97,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Corolla  2009 XLi VVTi for Sale,PKR 21.45lacs,Karachi,2009,"120,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Toyota Corolla 9th (E120) Generation 2003 XLi for Sale,PKR 22.5lacs,Lahore,2003,"180,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=70,Honda City  2003 EXi for Sale,PKR 11lacs,Lahore,2003,"150,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=71,Toyota Corolla  2017 XLi VVTi for Sale,PKR 48.5lacs,Lahore,2017,"88,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=71,Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 42lacs,Karachi,2017,"90,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=71,Suzuki Swift  2020 DLX Automatic 1.3 Navigation for Sale,PKR 28.3lacs,Islamabad,2020,"79,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=71,Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale8.8/10,PKR 41.5lacs,Lahore,2016,"91,150 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=71,Toyota Corolla  1985 DX Saloon for Sale,PKR 3lacs,Karachi,1985,"123,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=71,Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 34.7lacs,Lahore,2015,"84,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=71,Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 37.25lacs,Karachi,2016,"76,000 km",Petrol,1300 cc,Automatic
