link,car_name,price,city,registered_in,mileage,fuel_type,engine,transmission,car_brand,car_model,extracted_engine,car_brand_encoded,car_model_encoded,city_encoded,fuel_type_encoded,transmission_encoded
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=123,Suzuki Swift  2020  for Sale,3250000.0,karachi,2020,53000,petrol,1300.0,automatic,suzuki,swift,,9,14,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=123,Toyota Corolla 9th (E120) Generation 2008 XLi for Sale,2390000.0,lahore,2008,206950,petrol,1300.0,manual,toyota,corolla,,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=123,Honda City  2010 1.3 i-VTEC Prosmatec for Sale,2525000.0,lahore,2010,113000,petrol,1300.0,automatic,honda,city,1300.0,2,4,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=123,Toyota Corolla 8th (E110) Generation 1997 GL for Sale,1900000.0,islamabad,1997,265000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=123,Toyota Passo  2006  for Sale,2070000.0,islamabad,2006,111,petrol,1300.0,automatic,toyota,unknown,,10,16,0,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=123,Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,4380000.0,islamabad,2018,149000,petrol,1300.0,automatic,toyota,corolla,1300.0,10,6,0,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=123,Toyota Corolla  2015 GLi 1.3 VVTi for Sale,3500000.0,islamabad,2015,160000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=123,Suzuki Liana  2007 LXi Sport for Sale,1270000.0,islamabad,2007,240000,petrol,1300.0,manual,suzuki,liana,,9,12,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Corolla 8th (E110) Generation 2001 XE Limited for Sale,2200000.0,islamabad,2001,286000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Suzuki Swift  2020 DLX 1.3 Navigation  for Sale,3300000.0,lahore,2020,50000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,2325000.0,karachi,2010,225000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,2550000.0,islamabad,2010,170000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,5045000.0,karachi,2025,40,petrol,1300.0,automatic,toyota,yaris,1300.0,10,18,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Corolla  2019 XLi Automatic for Sale,4500000.0,lahore,2019,85000,petrol,1300.0,automatic,toyota,corolla,,10,6,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Suzuki Swift  2012 DLX 1.3 for Sale,2080000.0,islamabad,2012,150000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Honda City  2020 1.3 i-VTEC for Sale,3890000.0,islamabad,2020,58000,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Mitsubishi Lancer  2005 GL for Sale,1200000.0,lahore,2005,120000,petrol,1300.0,manual,mitsubishi,lancer,,5,11,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Suzuki Swift  2010 DLX 1.3 for Sale,1910000.0000000002,islamabad,2010,150000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Vitz  2006 F 1.3 for Sale,1700000.0,islamabad,2006,160000,petrol,1300.0,automatic,toyota,vitz,1300.0,10,17,0,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,3570000.0000000005,karachi,2018,72000,petrol,1300.0,automatic,honda,city,1300.0,2,4,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Corolla  1990  for Sale,1280000.0,islamabad,1990,194500,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Corolla  2013 XLi VVTi Limited Edition for Sale,2950000.0,islamabad,2013,141000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Honda City  2016 Aspire Prosmatec 1.3 i-VTEC for Sale,3890000.0,lahore,2016,70000,petrol,1300.0,automatic,honda,city,1300.0,2,4,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Corolla  2011 XLi VVTi for Sale,2250000.0,karachi,2011,170000,petrol,1300.0,manual,toyota,corolla,,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Suzuki Liana  2007 RXi for Sale,1050000.0,lahore,2007,150000,petrol,1300.0,manual,suzuki,liana,,9,12,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Honda City  2007 i-DSI for Sale,1920000.0,islamabad,2007,230000,petrol,1300.0,manual,honda,city,,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Yaris Sedan  2021 GLI CVT 1.3 for Sale,4095000.0000000005,lahore,2021,75000,petrol,1300.0,automatic,toyota,yaris,1300.0,10,18,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Suzuki Baleno  1999 GLi for Sale,1150000.0,lahore,1999,100000,petrol,1300.0,manual,suzuki,unknown,,9,16,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Suzuki Swift  2016 DLX 1.3 for Sale,2200000.0,karachi,2016,55235,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Honda City  2001 EXi for Sale,1170000.0,islamabad,2001,192000,petrol,1300.0,manual,honda,city,,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Belta  2006 X 1.3 for Sale,2200000.0,karachi,2006,150000,petrol,1300.0,automatic,toyota,unknown,1300.0,10,16,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Corolla  2009 GLi 1.3 VVTi for Sale,2310000.0,karachi,2009,150000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=124,Toyota Yaris Sedan  2022 ATIV CVT 1.3 for Sale,4450000.0,karachi,2022,26000,petrol,1300.0,automatic,toyota,yaris,1300.0,10,18,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Honda City  2005 i-DSI Vario for Sale,1800000.0,karachi,2005,152530,petrol,1300.0,automatic,honda,city,,2,4,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,FAW V2  2016 VCT-i for Sale,1650000.0,islamabad,2016,108500,petrol,1300.0,manual,other,unknown,,7,16,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Toyota Corolla 9th (E120) Generation 2006 GLi 1.3 for Sale,2550000.0,islamabad,2006,200000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Mitsubishi Lancer  2005 GLX 1.3 for Sale,1500000.0,islamabad,2005,140000,petrol,1300.0,manual,mitsubishi,lancer,1300.0,5,11,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Honda City  2002 EXi for Sale,1600000.0,lahore,2002,72000,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Suzuki Margalla  1998 GL for Sale,1100000.0,islamabad,1998,13000,petrol,1300.0,manual,suzuki,unknown,,9,16,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Changan Alsvin  2025 1.3L MT Comfort for Sale,3950000.0,lahore,2025,8871,petrol,1300.0,manual,changan,alsvin,1300.0,0,1,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,4840000.0,islamabad,2019,44000,petrol,1300.0,automatic,toyota,corolla,1300.0,10,6,0,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Toyota Corolla  2011 GLi 1.3 VVTi for Sale,2440000.0,lahore,2011,181000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Honda City  2011 1.3 i-VTEC for Sale,2650000.0,islamabad,2011,176814,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Mitsubishi Lancer  2004 GLX 1.3 for Sale,1450000.0,islamabad,2004,294751,petrol,1300.0,manual,mitsubishi,lancer,1300.0,5,11,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Suzuki Swift  2018 DLX 1.3 Navigation  for Sale,2350000.0,karachi,2018,66000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Honda City  2016 Aspire Prosmatec 1.3 i-VTEC for Sale,3595000.0000000005,islamabad,2016,81000,petrol,1300.0,automatic,honda,city,1300.0,2,4,0,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Honda City  2004 i-DSI for Sale,1700000.0,lahore,2004,241000,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Proton Saga  2022 1.3L Standard M/T for Sale,2450000.0,karachi,2022,75000,petrol,1299.0,manual,proton,saga,1300.0,8,13,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Toyota Corolla 9th (E120) Generation 2003 GLi 1.3 for Sale,1530000.0,karachi,2003,150000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Toyota Yaris Sedan  2022 ATIV CVT 1.3 for Sale,4575000.0,karachi,2022,22000,petrol,1300.0,automatic,toyota,yaris,1300.0,10,18,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Toyota Corolla  2009 XLi VVTi for Sale,2285000.0,islamabad,2009,62000,petrol,1300.0,manual,toyota,corolla,,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Toyota Duet  1998 S for Sale,980000.0000000001,lahore,1998,186000,petrol,1300.0,automatic,toyota,unknown,,10,16,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Proton Saga  2022 1.3L Ace A/T for Sale,2700000.0,lahore,2022,58000,petrol,1299.0,automatic,proton,saga,1300.0,8,13,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Honda City  2004 i-DSI for Sale,1720000.0,islamabad,2004,13456,petrol,1300.0,manual,honda,city,,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Toyota Vitz  2008 F 1.3 for Sale,2220000.0,lahore,2008,200000,petrol,1300.0,automatic,toyota,vitz,1300.0,10,17,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Toyota Corolla  1980  for Sale,500000.0,karachi,1980,408269,petrol,1300.0,manual,toyota,corolla,,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=125,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC for Sale,3490000.0,lahore,2019,105000,petrol,1300.0,manual,honda,city,1300.0,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,3240000.0,lahore,2016,112000,petrol,1300.0,manual,honda,city,1300.0,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Changan Alsvin  2021 1.3L MT Comfort for Sale,3000000.0,karachi,2021,63000,petrol,1300.0,manual,changan,alsvin,1300.0,0,1,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,2390000.0,lahore,2010,130000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Nissan Sunny  1993  for Sale,585000.0,lahore,1993,50000,petrol,1300.0,manual,nissan,unknown,,6,16,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,2375000.0,lahore,2010,200000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla  2011 XLi VVTi for Sale,2475000.0,lahore,2011,150000,petrol,1300.0,manual,toyota,corolla,,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla  2013 XLi VVTi for Sale,2750000.0,karachi,2013,159805,petrol,1300.0,manual,toyota,corolla,,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla  2012 GLi 1.3 VVTi for Sale,2490000.0,lahore,2012,150000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Honda City  2015 1.3 i-VTEC for Sale,3400000.0,islamabad,2015,129000,petrol,1300.0,manual,honda,city,1300.0,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Yaris Sedan  2022 GLI MT 1.3 for Sale,4179999.9999999995,lahore,2022,90000,petrol,1300.0,manual,toyota,yaris,1300.0,10,18,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Honda City  2006 i-DSI for Sale,1700000.0,lahore,2006,215321,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla 9th (E120) Generation 2005 GLi 1.3 for Sale,2150000.0,islamabad,2005,156879,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla  2009 GLi 1.3 VVTi for Sale,2260000.0,islamabad,2009,182,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Starlet  1985 1.3 for Sale,535000.0,karachi,1985,80000,petrol,1300.0,manual,toyota,unknown,1300.0,10,16,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Honda City  2019 1.3 i-VTEC for Sale,3750000.0,lahore,2019,17601,petrol,1300.0,manual,honda,city,1300.0,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Honda Fit  2011 Shuttle Hybrid 1.3 for Sale,2450000.0,karachi,2011,90000,hybrid,1300.0,automatic,honda,fit,1300.0,2,8,1,2,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,5100000.0,lahore,2025,2,petrol,1300.0,automatic,toyota,yaris,1300.0,10,18,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,3900000.0,karachi,2018,77332,petrol,1300.0,automatic,toyota,corolla,1300.0,10,6,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Honda City  2006 i-DSI for Sale,1964999.9999999998,lahore,2006,200000,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla  2009 XLi VVTi for Sale,2095000.0,karachi,2009,130000,petrol,1300.0,manual,toyota,corolla,,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Honda City  2005  for Sale,1850000.0,islamabad,2005,90000,petrol,1300.0,manual,honda,city,,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Proton Saga  2022 1.3L Ace A/T for Sale,2675000.0,lahore,2022,43800,petrol,1300.0,automatic,proton,saga,1300.0,8,13,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Honda City  2006 i-DSI for Sale,2250000.0,islamabad,2006,216000,petrol,1300.0,manual,honda,city,,2,4,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,Toyota Corolla  2013 GLi 1.3 VVTi for Sale,3100000.0,islamabad,2013,170000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=126,FAW V2  2017 VCT-i for Sale,1695000.0,lahore,2017,123000,petrol,1300.0,manual,other,unknown,,7,16,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Toyota Corolla  2011 XLi VVTi for Sale,2545000.0,lahore,2011,159000,petrol,1300.0,manual,toyota,corolla,,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Suzuki Swift  2021 DLX Automatic 1.3 Navigation for Sale,3125000.0,karachi,2021,65000,petrol,1300.0,automatic,suzuki,swift,1300.0,9,14,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Suzuki Swift  2010 DLX 1.3 for Sale,1600000.0,karachi,2010,120000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Suzuki Swift  2015 DLX Automatic 1.3 for Sale,2150000.0,karachi,2015,105474,petrol,1300.0,automatic,suzuki,swift,1300.0,9,14,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Honda City 5th (GM2) Generation 2011 i-VTEC for Sale,2525000.0,lahore,2011,150000,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,5190000.0,karachi,2025,2000,petrol,1300.0,automatic,toyota,yaris,1300.0,10,18,1,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Honda City  2015 1.3 i-VTEC for Sale,3300000.0,lahore,2015,124189,petrol,1300.0,manual,honda,city,1300.0,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Honda City  2007 i-DSI for Sale,1780000.0,lahore,2007,151000,petrol,1300.0,manual,honda,city,,2,4,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Toyota Yaris Sedan  2025 GLI MT 1.3 for Sale,4825000.0,lahore,2025,10,petrol,1300.0,manual,toyota,yaris,1300.0,10,18,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,FAW V2  2017 VCT-i for Sale,1800000.0,islamabad,2017,148000,petrol,1300.0,manual,other,unknown,,7,16,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Suzuki Liana  2007 RXi for Sale,1150000.0,karachi,2007,75000,petrol,1300.0,manual,suzuki,liana,,9,12,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Toyota Corolla  2010 XLi VVTi for Sale,2595000.0,lahore,2010,93000,petrol,1300.0,manual,toyota,corolla,,10,6,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Suzuki Margalla  1997 GL Plus for Sale,800000.0,karachi,1997,130000,petrol,1300.0,manual,suzuki,unknown,,9,16,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Suzuki Swift  2016 DLX 1.3 for Sale,2045000.0,lahore,2016,125000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Toyota Corolla  2011 GLi 1.3 VVTi for Sale,2985000.0,karachi,2011,72000,petrol,1300.0,manual,toyota,corolla,1300.0,10,6,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Toyota Yaris Sedan  2021 ATIV MT 1.3 for Sale,3950000.0,karachi,2021,40000,petrol,1300.0,manual,toyota,yaris,1300.0,10,18,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Honda Civic Reborn 2007 MXB (Hybrid) for Sale,2850000.0,islamabad,2007,173000,hybrid,1300.0,automatic,honda,civic,,2,5,0,2,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,FAW V2  2018 VCT-i for Sale,1575000.0,lahore,2018,153000,petrol,1300.0,manual,other,unknown,,7,16,2,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,KIA Classic  2002 LX for Sale,690000.0,islamabad,2002,100000,petrol,1323.0,manual,kia,unknown,,4,16,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Suzuki Swift  2013 DX 1.3 for Sale,2600000.0,islamabad,2013,130000,petrol,1300.0,manual,suzuki,swift,1300.0,9,14,0,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Honda City 5th (GM2) Generation 2015 1.3 i-VTEC for Sale,2680000.0,karachi,2015,105000,petrol,1300.0,manual,honda,city,1300.0,2,4,1,4,1
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,4325000.0,lahore,2016,101000,petrol,1300.0,automatic,toyota,corolla,1300.0,10,6,2,4,0
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=127,Toyota Corolla  1986 DX for Sale,600000.0,lahore,1986,100000,petrol,1300.0,manual,toyota,corolla,,10,6,2,4,1
